locatie.EAG;jaar;maand;fewsparameter;meetwaarde;locatie.afaanvoergebied
;2015;7;EXT380;15;5000
;2015;8;EXT380;13.5;5000
;2015;9;EXT380;19;5000
;2015;10;EXT380;18;5000
;2015;11;EXT380;12.1;5000
;2015;12;EXT380;9.2;5000
;2016;1;EXT380;9.6;5000
;2016;2;EXT380;5.4;5000
;2016;3;EXT380;5.2;5000
;2016;4;EXT380;5.4;5000
;2016;5;EXT380;6.3;5000
;2016;6;EXT380;8.8;5000
;2016;7;EXT380;8.5;5000
;2016;8;EXT380;7.9;5000
;2016;9;EXT380;7.9;5000
;2016;10;EXT380;10;5000
;2016;11;EXT380;8.7;5000
;2016;12;EXT380;8.2;5000
;2017;1;EXT380;4.55;5000
;2017;2;EXT380;4.25;5000
;2017;3;EXT380;4.3;5000
;2017;4;EXT380;5.8;5000
;2017;5;EXT380;5.15;5000
;2017;6;EXT380;6.8;5000
;2017;7;EXT380;6.3;5000
;2017;8;EXT380;5.4;5000
;2017;9;EXT380;5.7;5000
;2017;10;EXT380;5;5000
;2017;11;EXT380;4.7;5000
;2017;12;EXT380;2.9;5000
;2009;1;EXT380;2.15;6000
;2009;2;EXT380;2.05;6000
;2009;3;EXT380;2;6000
;2009;4;EXT380;1.95;6000
;2009;5;EXT380;2.25;6000
;2009;6;EXT380;1.95;6000
;2009;7;EXT380;2;6000
;2009;8;EXT380;1.85;6000
;2009;9;EXT380;1.8;6000
;2009;10;EXT380;2.85;6000
;2009;11;EXT380;1.8;6000
;2009;12;EXT380;2.7;6000
;2015;1;EXT380;4;6040
;2015;2;EXT380;4.2;6040
;2015;3;EXT380;3.8;6040
;2015;4;EXT380;4;6040
;2015;5;EXT380;5.3;6040
;2015;6;EXT380;6;6040
;2015;7;EXT380;9.6;6040
;2015;8;EXT380;10;6040
;2015;9;EXT380;7.8;6040
;2015;10;EXT380;5.8;6040
;2015;11;EXT380;6.5;6040
;2015;12;EXT380;5;6040
;2016;1;EXT380;4.5;6040
;2016;2;EXT380;4.4;6040
;2016;3;EXT380;4.3;6040
;2016;4;EXT380;5.1;6040
;2016;5;EXT380;5.6;6040
;2016;6;EXT380;4.6;6040
;2016;7;EXT380;10;6040
;2016;8;EXT380;8.2;6040
;2016;9;EXT380;6.6;6040
;2016;10;EXT380;6.3;6040
;2016;11;EXT380;11;6040
;2016;12;EXT380;7;6040
;2015;1;EXT380;2.2;6050
;2015;2;EXT380;2.1;6050
;2015;3;EXT380;2.1;6050
;2015;4;EXT380;2.5;6050
;2015;5;EXT380;3.2;6050
;2015;6;EXT380;3.1;6050
;2015;7;EXT380;3.1;6050
;2015;8;EXT380;3.6;6050
;2015;9;EXT380;2.8;6050
;2015;10;EXT380;2.6;6050
;2015;11;EXT380;2.2;6050
;2015;12;EXT380;2.1;6050
;2016;1;EXT380;2.1;6050
;2016;2;EXT380;2.3;6050
;2016;3;EXT380;2.5;6050
;2016;4;EXT380;3.1;6050
;2016;5;EXT380;2.9;6050
;2016;6;EXT380;2.9;6050
;2016;7;EXT380;2.8;6050
;2016;8;EXT380;3.5;6050
;2016;9;EXT380;3.4;6050
;2016;10;EXT380;3;6050
;2016;11;EXT380;2.8;6050
;2016;12;EXT380;3;6050
;2009;1;EXT380;3.3;6060
;2009;2;EXT380;4;6060
;2009;3;EXT380;3.4;6060
;2009;4;EXT380;3.6;6060
;2009;5;EXT380;3.4;6060
;2009;6;EXT380;2;6060
;2009;7;EXT380;1.5;6060
;2009;8;EXT380;1.7;6060
;2009;9;EXT380;1.2;6060
;2009;10;EXT380;4.2;6060
;2009;11;EXT380;2.3;6060
;2009;12;EXT380;4.9;6060
;2010;2;EXT380;3.93;6060
;2010;3;EXT380;4.15;6060
;2010;4;EXT380;4.1;6060
;2010;5;EXT380;3.48;6060
;2010;6;EXT380;3.98;6060
;2010;7;EXT380;2.15;6060
;2010;8;EXT380;1.68;6060
;2010;9;EXT380;3.23;6060
;2010;10;EXT380;3.6;6060
;2010;11;EXT380;6.8;6060
;2010;12;EXT380;5.3;6060
;2011;4;EXT380;3.2;6060
;2011;6;EXT380;2.2;6060
;2011;7;EXT380;6.8;6060
;2011;8;EXT380;4.8;6060
;2011;10;EXT380;5;6060
;2011;12;EXT380;8.3;6060
;2012;2;EXT380;4.4;6060
;2012;4;EXT380;4.5;6060
;2012;6;EXT380;2.9;6060
;2012;7;EXT380;2.9;6060
;2012;10;EXT380;4.9;6060
;2012;12;EXT380;4.2;6060
;2013;2;EXT380;4.5;6060
;2013;4;EXT380;4;6060
;2013;6;EXT380;6.4;6060
;2013;7;EXT380;8;6060
;2013;8;EXT380;3.4;6060
;2013;10;EXT380;6.1;6060
;2013;12;EXT380;8.2;6060
;2014;2;EXT380;4.2;6060
;2014;4;EXT380;4;6060
;2014;6;EXT380;6.1;6060
;2014;8;EXT380;2.8;6060
;2014;12;EXT380;8.4;6060
;2015;2;EXT380;4.5;6060
;2015;4;EXT380;4.4;6060
;2015;6;EXT380;10;6060
;2015;7;EXT380;1.3;6060
;2015;8;EXT380;4.3;6060
;2015;10;EXT380;2.6;6060
;2015;12;EXT380;5.3;6060
;2016;2;EXT380;4.3;6060
;2016;4;EXT380;4.5;6060
;2016;6;EXT380;2.6;6060
;2016;7;EXT380;7.1;6060
;2016;8;EXT380;20;6060
;2016;10;EXT380;8.6;6060
;2016;12;EXT380;20;6060
;2017;2;EXT380;4.4;6060
;2017;4;EXT380;4.5;6060
;2017;6;EXT380;4.1;6060
;2017;7;EXT380;1.4;6060
;2017;8;EXT380;2.5;6060
;2017;10;EXT380;11;6060
;2017;12;EXT380;7.6;6060
;2018;1;EXT380;5;6060
;2018;2;EXT380;4.2;6060
;2018;3;EXT380;4;6060
;2015;1;EXT380;3.4;6080
;2015;2;EXT380;3.4;6080
;2015;3;EXT380;3;6080
;2015;4;EXT380;7.8;6080
;2015;5;EXT380;3.6;6080
;2015;6;EXT380;4.2;6080
;2015;7;EXT380;1.3;6080
;2015;8;EXT380;4.3;6080
;2015;9;EXT380;4.2;6080
;2015;10;EXT380;6.1;6080
;2015;11;EXT380;7.2;6080
;2015;12;EXT380;4.1;6080
;2016;1;EXT380;3.5;6080
;2016;2;EXT380;4.2;6080
;2016;3;EXT380;3.4;6080
;2016;4;EXT380;3.2;6080
;2016;5;EXT380;4.4;6080
;2016;6;EXT380;14;6080
;2016;7;EXT380;7.6;6080
;2016;8;EXT380;17;6080
;2016;9;EXT380;10;6080
;2016;10;EXT380;5;6080
;2016;11;EXT380;7.4;6080
;2016;12;EXT380;5.4;6080
;2009;2;EXT380;1.25;6100
;2009;3;EXT380;1.1;6100
;2009;4;EXT380;1.1;6100
;2009;5;EXT380;1.25;6100
;2009;6;EXT380;1.25;6100
;2009;7;EXT380;2.75;6100
;2009;8;EXT380;1.25;6100
;2009;9;EXT380;1.45;6100
;2009;10;EXT380;0.9375;6100
;2009;11;EXT380;0.916666666666667;6100
;2009;12;EXT380;0.9875;6100
;2010;3;EXT380;1.613;6100
;2010;4;EXT380;0.85125;6100
;2010;5;EXT380;0.997272727272727;6100
;2010;6;EXT380;0.80125;6100
;2010;7;EXT380;0.9975;6100
;2010;8;EXT380;1.215;6100
;2010;9;EXT380;1.1825;6100
;2010;10;EXT380;1.3625;6100
;2010;11;EXT380;1.75;6100
;2011;1;EXT380;1.16;6100
;2011;2;EXT380;1.23333333333333;6100
;2011;3;EXT380;1.56;6100
;2011;4;EXT380;1.3;6100
;2011;5;EXT380;3.65714285714286;6100
;2011;6;EXT380;1.4375;6100
;2011;7;EXT380;1.42857142857143;6100
;2011;8;EXT380;0.933333333333333;6100
;2011;9;EXT380;0.933333333333333;6100
;2011;10;EXT380;1.125;6100
;2011;11;EXT380;1.1;6100
;2011;12;EXT380;1.06666666666667;6100
;2012;1;EXT380;1.06666666666667;6100
;2012;2;EXT380;1.1;6100
;2012;3;EXT380;1.1;6100
;2012;4;EXT380;1.1375;6100
;2012;5;EXT380;1.15;6100
;2012;6;EXT380;1.675;6100
;2012;7;EXT380;1.55;6100
;2012;8;EXT380;1.2;6100
;2012;9;EXT380;1.38571428571429;6100
;2012;10;EXT380;1.3625;6100
;2012;11;EXT380;1.25;6100
;2012;12;EXT380;1.2;6100
;2013;1;EXT380;1.2;6100
;2013;2;EXT380;1.13333333333333;6100
;2013;3;EXT380;1.225;6100
;2013;4;EXT380;1.28;6100
;2013;5;EXT380;2.3;6100
;2013;6;EXT380;1.32;6100
;2013;7;EXT380;1.12;6100
;2013;8;EXT380;1.35;6100
;2013;9;EXT380;1.16;6100
;2013;10;EXT380;1.275;6100
;2013;11;EXT380;1;6100
;2013;12;EXT380;1.2;6100
;2014;1;EXT380;1.025;6100
;2014;2;EXT380;1.3;6100
;2014;3;EXT380;1.1;6100
;2014;4;EXT380;1.08;6100
;2014;5;EXT380;1.725;6100
;2014;6;EXT380;1.05555555555556;6100
;2014;7;EXT380;1.4;6100
;2014;8;EXT380;1.3;6100
;2014;9;EXT380;1.375;6100
;2014;10;EXT380;1.325;6100
;2014;11;EXT380;1.3;6100
;2014;12;EXT380;1.4;6100
;2015;1;EXT380;1.2;6100
;2015;2;EXT380;1.22;6100
;2015;3;EXT380;1.25;6100
;2015;4;EXT380;1.3;6100
;2015;5;EXT380;1.375;6100
;2015;6;EXT380;1.3;6100
;2015;7;EXT380;2.22;6100
;2015;8;EXT380;1.4;6100
;2015;9;EXT380;1.45;6100
;2015;10;EXT380;1.56;6100
;2015;11;EXT380;1.975;6100
;2015;12;EXT380;1.95;6100
;2016;1;EXT380;2.28;6100
;2016;2;EXT380;2.31666666666667;6100
;2016;3;EXT380;2.45;6100
;2016;4;EXT380;1.9;6100
;2016;5;EXT380;1.74;6100
;2016;6;EXT380;1.75;6100
;2016;7;EXT380;1.91666666666667;6100
;2016;8;EXT380;1.78333333333333;6100
;2016;9;EXT380;2;6100
;2016;10;EXT380;1.56666666666667;6100
;2016;11;EXT380;1.66;6100
;2016;12;EXT380;1.76666666666667;6100
;2017;1;EXT380;1.925;6100
;2017;2;EXT380;1.93333333333333;6100
;2017;3;EXT380;1.92;6100
;2017;4;EXT380;2.1;6100
;2017;5;EXT380;1.98;6100
;2017;6;EXT380;1.9;6100
;2017;7;EXT380;2;6100
;2017;8;EXT380;2.28333333333333;6100
;2017;9;EXT380;2.16;6100
;2017;10;EXT380;2.25;6100
;2017;11;EXT380;2.42;6100
;2017;12;EXT380;2.66666666666667;6100
;2018;1;EXT380;2.73333333333333;6100
;2018;2;EXT380;2.38333333333333;6100
;2018;3;EXT380;2.01666666666667;6100
;2018;4;EXT380;2.04;6100
;2009;1;EXT380;6.35;6110
;2009;2;EXT380;5.8;6110
;2009;3;EXT380;6.2;6110
;2009;4;EXT380;6.5;6110
;2009;5;EXT380;6.75;6110
;2009;6;EXT380;7;6110
;2009;7;EXT380;6.55;6110
;2009;8;EXT380;6.2;6110
;2009;9;EXT380;6.8;6110
;2009;10;EXT380;6.05;6110
;2009;11;EXT380;6.2;6110
;2009;12;EXT380;6.8;6110
;2010;2;EXT380;4.38;6110
;2010;3;EXT380;5.65;6110
;2010;4;EXT380;6.105;6110
;2010;5;EXT380;6.075;6110
;2010;6;EXT380;5.665;6110
;2010;7;EXT380;6.4;6110
;2010;8;EXT380;5.505;6110
;2010;9;EXT380;5.49;6110
;2010;10;EXT380;6.9;6110
;2010;11;EXT380;7.55;6110
;2010;12;EXT380;7.1;6110
;2011;1;EXT380;6.5;6110
;2011;3;EXT380;6.2;6110
;2011;4;EXT380;5.8;6110
;2011;5;EXT380;6.3;6110
;2011;6;EXT380;5.35;6110
;2011;7;EXT380;5.3;6110
;2011;8;EXT380;6.2;6110
;2011;9;EXT380;5.1;6110
;2011;10;EXT380;7.25;6110
;2011;11;EXT380;8.2;6110
;2011;12;EXT380;8.15;6110
;2012;1;EXT380;6.1;6110
;2012;2;EXT380;5.8;6110
;2012;3;EXT380;6.4;6110
;2012;4;EXT380;6.2;6110
;2012;5;EXT380;6.7;6110
;2012;6;EXT380;7.8;6110
;2012;7;EXT380;6.85;6110
;2012;9;EXT380;7.4;6110
;2012;10;EXT380;5.9;6110
;2012;12;EXT380;6.75;6110
;2013;2;EXT380;5.95;6110
;2013;3;EXT380;6.6;6110
;2013;4;EXT380;5.8;6110
;2013;5;EXT380;6.6;6110
;2013;6;EXT380;7.3;6110
;2013;7;EXT380;7.9;6110
;2013;8;EXT380;6.7;6110
;2013;9;EXT380;3.5;6110
;2013;10;EXT380;5.55;6110
;2013;11;EXT380;7;6110
;2013;12;EXT380;6.9;6110
;2014;1;EXT380;5.2;6110
;2014;2;EXT380;5.7;6110
;2014;3;EXT380;5.6;6110
;2014;4;EXT380;9.6;6110
;2014;5;EXT380;6.8;6110
;2014;6;EXT380;7.1;6110
;2014;8;EXT380;5.85;6110
;2014;9;EXT380;6.4;6110
;2014;11;EXT380;9.3;6110
;2014;12;EXT380;7.85;6110
;2015;2;EXT380;5;6110
;2015;4;EXT380;5.1;6110
;2015;6;EXT380;6.5;6110
;2015;7;EXT380;6.8;6110
;2015;8;EXT380;6.5;6110
;2015;10;EXT380;5.2;6110
;2015;12;EXT380;5.4;6110
;2016;2;EXT380;4.8;6110
;2016;4;EXT380;5.3;6110
;2016;6;EXT380;6.4;6110
;2016;7;EXT380;6.3;6110
;2016;8;EXT380;6;6110
;2016;10;EXT380;7.5;6110
;2016;12;EXT380;6.3;6110
;2017;2;EXT380;5.4;6110
;2017;4;EXT380;5.5;6110
;2017;6;EXT380;5.8;6110
;2017;7;EXT380;5.9;6110
;2017;8;EXT380;5.9;6110
;2017;10;EXT380;6.6;6110
;2017;12;EXT380;6.6;6110
;2018;1;EXT380;5.8;6110
;2018;2;EXT380;5.2;6110
;2018;3;EXT380;5.8;6110
;2009;1;EXT380;3.2;6400
;2009;2;EXT380;3.3;6400
;2009;3;EXT380;4.175;6400
;2009;4;EXT380;4.325;6400
;2009;5;EXT380;5.2;6400
;2009;6;EXT380;4.05;6400
;2009;7;EXT380;4.05;6400
;2009;8;EXT380;4.425;6400
;2009;9;EXT380;3.275;6400
;2009;10;EXT380;3.5;6400
;2009;11;EXT380;3.475;6400
;2009;12;EXT380;3.85;6400
;2010;2;EXT380;3.51;6400
;2010;3;EXT380;3.45333333333333;6400
;2010;4;EXT380;4.66333333333333;6400
;2010;5;EXT380;5.00333333333333;6400
;2010;6;EXT380;4.40333333333333;6400
;2010;7;EXT380;5.88666666666667;6400
;2010;8;EXT380;5.14333333333333;6400
;2010;9;EXT380;5.62666666666667;6400
;2010;10;EXT380;5.33333333333333;6400
;2010;11;EXT380;8.2;6400
;2010;12;EXT380;4.1;6400
;2011;2;EXT380;4.13333333333333;6400
;2011;4;EXT380;5.5;6400
;2011;6;EXT380;7.06666666666667;6400
;2011;7;EXT380;5.5;6400
;2011;8;EXT380;5.36666666666667;6400
;2011;10;EXT380;4.76666666666667;6400
;2011;12;EXT380;4.63333333333333;6400
;2012;2;EXT380;3.53333333333333;6400
;2012;4;EXT380;5.2;6400
;2012;6;EXT380;6.13333333333333;6400
;2012;7;EXT380;6.1;6400
;2012;8;EXT380;6.06666666666667;6400
;2012;10;EXT380;4.76666666666667;6400
;2012;12;EXT380;4.6;6400
;2013;2;EXT380;4.53333333333333;6400
;2013;4;EXT380;4.76666666666667;6400
;2013;6;EXT380;5.2;6400
;2013;7;EXT380;5.43333333333333;6400
;2013;8;EXT380;7.1;6400
;2013;10;EXT380;5.56666666666667;6400
;2013;12;EXT380;5.16666666666667;6400
;2014;2;EXT380;4.1;6400
;2014;4;EXT380;5.56666666666667;6400
;2014;6;EXT380;5.7;6400
;2014;7;EXT380;6.26666666666667;6400
;2014;8;EXT380;5.9;6400
;2014;10;EXT380;5.5;6400
;2014;12;EXT380;5.06666666666667;6400
;2015;2;EXT380;4.5;6400
;2015;4;EXT380;4.53333333333333;6400
;2015;6;EXT380;6.23333333333333;6400
;2015;7;EXT380;7.4;6400
;2015;8;EXT380;5.7;6400
;2015;10;EXT380;7.03333333333333;6400
;2015;12;EXT380;4.46666666666667;6400
;2016;2;EXT380;4.43333333333333;6400
;2016;4;EXT380;4.83333333333333;6400
;2016;6;EXT380;5.9;6400
;2016;7;EXT380;5.33333333333333;6400
;2016;8;EXT380;4.6;6400
;2016;10;EXT380;4.23333333333333;6400
;2016;12;EXT380;5.33333333333333;6400
;2017;2;EXT380;4.23333333333333;6400
;2017;4;EXT380;5.5;6400
;2017;6;EXT380;6.43333333333333;6400
;2017;7;EXT380;5.33333333333333;6400
;2017;8;EXT380;5.06666666666667;6400
;2017;10;EXT380;5.03333333333333;6400
;2017;12;EXT380;4.63333333333333;6400
;2018;1;EXT380;4.33333333333333;6400
;2018;2;EXT380;4.7;6400
;2018;3;EXT380;4.43333333333333;6400
;2018;4;EXT380;5.26666666666667;6400
;2009;1;EXT380;15;6420
;2009;2;EXT380;16;6420
;2009;3;EXT380;7.4;6420
;2009;4;EXT380;16;6420
;2009;5;EXT380;5.9;6420
;2009;6;EXT380;13;6420
;2009;7;EXT380;10;6420
;2009;8;EXT380;2.5;6420
;2009;9;EXT380;3.7;6420
;2009;10;EXT380;3.9;6420
;2009;11;EXT380;7.1;6420
;2009;12;EXT380;12;6420
;2017;1;EXT380;12;6420
;2017;2;EXT380;11;6420
;2017;3;EXT380;14;6420
;2017;4;EXT380;13;6420
;2017;5;EXT380;13;6420
;2017;6;EXT380;6.1;6420
;2017;7;EXT380;11;6420
;2017;8;EXT380;12;6420
;2017;9;EXT380;14;6420
;2017;10;EXT380;17;6420
;2017;11;EXT380;18;6420
;2017;12;EXT380;18;6420
;2018;1;EXT380;25;6420
;2018;2;EXT380;19;6420
;2018;3;EXT380;18;6420
;2009;1;EXT380;17;6430
;2009;2;EXT380;15;6430
;2009;3;EXT380;15;6430
;2009;4;EXT380;8;6430
;2009;5;EXT380;8.4;6430
;2009;6;EXT380;7;6430
;2009;7;EXT380;6.5;6430
;2009;8;EXT380;3.7;6430
;2009;9;EXT380;6.8;6430
;2009;10;EXT380;6.9;6430
;2009;11;EXT380;12;6430
;2009;12;EXT380;17;6430
;2010;2;EXT380;7.38;6430
;2010;3;EXT380;17.5;6430
;2010;4;EXT380;6.13;6430
;2010;5;EXT380;7.43;6430
;2010;6;EXT380;5.03;6430
;2010;7;EXT380;6;6430
;2010;8;EXT380;5.75;6430
;2010;9;EXT380;17.23;6430
;2010;10;EXT380;7.6;6430
;2010;11;EXT380;22;6430
;2011;1;EXT380;12;6430
;2011;3;EXT380;10.4333333333333;6430
;2011;4;EXT380;6.825;6430
;2011;5;EXT380;4.53333333333333;6430
;2011;6;EXT380;4.975;6430
;2011;7;EXT380;14.225;6430
;2011;8;EXT380;7.2;6430
;2011;9;EXT380;8.43333333333333;6430
;2011;10;EXT380;14.65;6430
;2011;11;EXT380;7.7;6430
;2011;12;EXT380;14.7;6430
;2012;1;EXT380;7.43333333333333;6430
;2012;3;EXT380;7.7;6430
;2012;4;EXT380;5.525;6430
;2012;5;EXT380;7.7;6430
;2012;6;EXT380;7.7;6430
;2012;7;EXT380;7.25;6430
;2012;8;EXT380;7.9;6430
;2012;9;EXT380;6.23333333333333;6430
;2012;10;EXT380;14.2;6430
;2012;11;EXT380;8.3;6430
;2012;12;EXT380;12.4;6430
;2013;2;EXT380;6.7;6430
;2013;3;EXT380;3.3;6430
;2013;4;EXT380;6.2;6430
;2013;5;EXT380;8.7;6430
;2013;6;EXT380;5.35;6430
;2013;7;EXT380;5.85;6430
;2013;8;EXT380;6.1;6430
;2013;9;EXT380;3.3;6430
;2013;10;EXT380;16.7;6430
;2013;11;EXT380;2.3;6430
;2013;12;EXT380;6.05;6430
;2014;2;EXT380;2.65;6430
;2014;3;EXT380;3.6;6430
;2014;4;EXT380;7;6430
;2014;5;EXT380;3.4;6430
;2014;6;EXT380;4;6430
;2014;7;EXT380;5.7;6430
;2014;8;EXT380;5.45;6430
;2014;9;EXT380;4.8;6430
;2014;11;EXT380;2.4;6430
;2014;12;EXT380;4.15;6430
;2015;1;EXT380;2.6;6430
;2015;2;EXT380;5.3;6430
;2015;3;EXT380;2.9;6430
;2015;4;EXT380;6.1;6430
;2015;5;EXT380;3.4;6430
;2015;6;EXT380;4.25;6430
;2015;7;EXT380;5.2;6430
;2015;8;EXT380;4.85;6430
;2015;9;EXT380;4;6430
;2015;10;EXT380;4.05;6430
;2015;11;EXT380;2.7;6430
;2015;12;EXT380;8.6;6430
;2016;2;EXT380;6.05;6430
;2016;3;EXT380;3.1;6430
;2016;4;EXT380;4.7;6430
;2016;5;EXT380;5.8;6430
;2016;6;EXT380;5.4;6430
;2016;7;EXT380;5.15;6430
;2016;8;EXT380;5;6430
;2016;9;EXT380;3.6;6430
;2016;10;EXT380;3.2;6430
;2016;11;EXT380;2.4;6430
;2016;12;EXT380;7.25;6430
;2017;2;EXT380;8.3;6430
;2017;4;EXT380;8.2;6430
;2017;6;EXT380;5.3;6430
;2017;7;EXT380;6.2;6430
;2017;8;EXT380;5.6;6430
;2017;10;EXT380;13;6430
;2017;12;EXT380;13;6430
;2018;1;EXT380;10.825;6430
;2018;2;EXT380;14.22;6430
;2018;3;EXT380;7.64;6430
;2018;4;EXT380;9.72;6430
;2010;2;EXT380;2.1;6440
;2010;3;EXT380;3.33;6440
;2010;4;EXT380;2.73;6440
;2010;5;EXT380;2.5;6440
;2010;6;EXT380;2.63;6440
;2010;7;EXT380;2.15;6440
;2010;8;EXT380;3.1;6440
;2010;9;EXT380;6.83;6440
;2010;10;EXT380;3.2;6440
;2010;11;EXT380;4.9;6440
;2011;2;EXT380;2.6;6440
;2011;4;EXT380;2.7;6440
;2011;6;EXT380;2.2;6440
;2011;7;EXT380;2.5;6440
;2011;8;EXT380;3.3;6440
;2011;10;EXT380;6.3;6440
;2011;12;EXT380;3.3;6440
;2012;4;EXT380;2.6;6440
;2012;6;EXT380;3.2;6440
;2012;7;EXT380;2.8;6440
;2012;8;EXT380;6.6;6440
;2012;10;EXT380;4.8;6440
;2012;12;EXT380;5.1;6440
;2013;2;EXT380;3.6;6440
;2013;4;EXT380;2.8;6440
;2013;6;EXT380;3.1;6440
;2013;7;EXT380;2.1;6440
;2013;8;EXT380;2.5;6440
;2013;10;EXT380;7.6;6440
;2013;12;EXT380;3.4;6440
;2014;2;EXT380;2.2;6440
;2014;4;EXT380;3.2;6440
;2014;6;EXT380;2.6;6440
;2014;7;EXT380;3;6440
;2014;8;EXT380;4.8;6440
;2014;12;EXT380;2.4;6440
;2015;2;EXT380;3.8;6440
;2015;4;EXT380;3.1;6440
;2015;6;EXT380;3.1;6440
;2015;7;EXT380;2.4;6440
;2015;8;EXT380;6.3;6440
;2015;10;EXT380;1.9;6440
;2015;12;EXT380;5.3;6440
;2016;2;EXT380;2.9;6440
;2016;4;EXT380;3.7;6440
;2016;6;EXT380;2.5;6440
;2016;7;EXT380;4.3;6440
;2016;8;EXT380;2.3;6440
;2016;10;EXT380;2;6440
;2016;12;EXT380;1.9;6440
;2017;2;EXT380;2.3;6440
;2017;4;EXT380;3.8;6440
;2017;6;EXT380;2.6;6440
;2017;7;EXT380;2.9;6440
;2017;8;EXT380;2.4;6440
;2017;10;EXT380;4.8;6440
;2017;12;EXT380;3.1;6440
;2018;1;EXT380;2.1;6440
;2018;2;EXT380;3.4;6440
;2018;3;EXT380;2.5;6440
;2018;4;EXT380;3.8;6440
;2009;1;EXT380;9.2;6450
;2009;2;EXT380;9.9;6450
;2009;3;EXT380;11;6450
;2009;4;EXT380;12;6450
;2009;5;EXT380;3.5;6450
;2009;6;EXT380;4.9;6450
;2009;7;EXT380;3.4;6450
;2009;8;EXT380;3.5;6450
;2009;9;EXT380;3.6;6450
;2009;10;EXT380;1.8;6450
;2009;11;EXT380;4.2;6450
;2009;12;EXT380;11;6450
;2010;3;EXT380;13.55;6450
;2010;4;EXT380;8.63;6450
;2010;5;EXT380;5.53;6450
;2010;6;EXT380;4.05;6450
;2010;7;EXT380;9.25;6450
;2010;8;EXT380;3.6;6450
;2010;9;EXT380;13.75;6450
;2010;10;EXT380;10;6450
;2010;11;EXT380;13;6450
;2011;1;EXT380;9.35;6450
;2011;2;EXT380;10.9666666666667;6450
;2011;3;EXT380;9.45;6450
;2011;4;EXT380;5.46666666666667;6450
;2011;5;EXT380;5.3;6450
;2011;6;EXT380;4.06666666666667;6450
;2011;7;EXT380;3.8;6450
;2011;8;EXT380;9.36666666666667;6450
;2011;9;EXT380;11.4;6450
;2011;10;EXT380;13;6450
;2011;12;EXT380;8.43333333333333;6450
;2012;1;EXT380;9.4;6450
;2012;2;EXT380;8.63333333333333;6450
;2012;3;EXT380;8.8;6450
;2012;4;EXT380;4.36666666666667;6450
;2012;5;EXT380;4.6;6450
;2012;6;EXT380;6;6450
;2012;7;EXT380;6.4;6450
;2012;8;EXT380;5.06666666666667;6450
;2012;9;EXT380;5.45;6450
;2012;10;EXT380;14.6666666666667;6450
;2012;11;EXT380;12.5;6450
;2012;12;EXT380;10.4666666666667;6450
;2013;4;EXT380;4.6;6450
;2013;6;EXT380;6.2;6450
;2013;7;EXT380;4.3;6450
;2013;8;EXT380;3.1;6450
;2013;10;EXT380;14;6450
;2013;12;EXT380;12;6450
;2014;2;EXT380;11;6450
;2014;4;EXT380;7.8;6450
;2014;6;EXT380;4.3;6450
;2014;8;EXT380;4.8;6450
;2014;10;EXT380;2.8;6450
;2014;12;EXT380;10;6450
;2015;2;EXT380;14;6450
;2015;4;EXT380;11;6450
;2015;6;EXT380;3.7;6450
;2015;7;EXT380;3.5;6450
;2015;8;EXT380;3.4;6450
;2015;10;EXT380;7.2;6450
;2015;12;EXT380;12;6450
;2016;2;EXT380;12;6450
;2016;4;EXT380;6.7;6450
;2016;6;EXT380;7.1;6450
;2016;7;EXT380;7.8;6450
;2016;8;EXT380;4;6450
;2016;10;EXT380;4;6450
;2016;12;EXT380;17;6450
;2017;2;EXT380;11;6450
;2017;4;EXT380;6.5;6450
;2017;6;EXT380;5.3;6450
;2017;7;EXT380;4.9;6450
;2017;8;EXT380;5;6450
;2017;10;EXT380;13;6450
;2017;12;EXT380;12;6450
;2018;1;EXT380;12;6450
;2018;2;EXT380;10;6450
;2018;3;EXT380;11;6450
;2011;1;EXT380;2.75;6460
;2011;2;EXT380;2.5;6460
;2011;3;EXT380;3.45;6460
;2011;5;EXT380;2.4;6460
;2011;6;EXT380;2.3;6460
;2011;7;EXT380;2.85;6460
;2011;8;EXT380;2.4;6460
;2011;9;EXT380;4.25;6460
;2011;10;EXT380;4.35;6460
;2011;12;EXT380;3.55;6460
;2012;1;EXT380;5.3;6460
;2012;2;EXT380;2.6;6460
;2012;3;EXT380;3.9;6460
;2012;4;EXT380;3.25;6460
;2012;5;EXT380;3.75;6460
;2012;6;EXT380;3;6460
;2012;7;EXT380;2.65;6460
;2012;9;EXT380;2.6;6460
;2012;10;EXT380;3.3;6460
;2012;11;EXT380;3.9;6460
;2012;12;EXT380;8.7;6460
;2015;2;EXT380;6.4;6460
;2015;4;EXT380;5.8;6460
;2015;6;EXT380;4.4;6460
;2015;7;EXT380;4.1;6460
;2015;8;EXT380;2.6;6460
;2015;10;EXT380;2.4;6460
;2015;12;EXT380;10;6460
;2016;2;EXT380;4;6460
;2016;4;EXT380;4.2;6460
;2016;6;EXT380;5.6;6460
;2016;7;EXT380;11;6460
;2016;8;EXT380;3.8;6460
;2016;10;EXT380;3.2;6460
;2016;12;EXT380;5.2;6460
;2017;2;EXT380;3;6460
;2017;4;EXT380;5.8;6460
;2017;6;EXT380;4.4;6460
;2017;7;EXT380;3.9;6460
;2017;8;EXT380;4;6460
;2017;10;EXT380;5.9;6460
;2017;12;EXT380;3.7;6460
;2018;1;EXT380;6.2;6460
;2018;2;EXT380;4.2;6460
